status,product_id,category,path,size,error
failed,B0C7KM5M58,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51Mx8nqqVlL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EDE50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07MRB2JGJ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61JaZq94pRS._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134C190>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B008BKTXR2,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/719w5BM-RsL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EE210>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CGPGL8L8,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71eiNZNbULL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134EAD0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08ZBL4NJP,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61wbZ7UTV2L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E350>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B082MTC721,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/A1L5yzMV24L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F610>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08MQ5X897,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/716QroJoMML._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E490>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B09S61CS5K,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/617RTchvK+L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F750>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CCNK4DH3,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61Y1RrHaeFL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D1D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B082YCPMM6,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71q9uzgMz3L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DE50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08CXW2GGZ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61z6C0+JSpL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134EE90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B087YD331D,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/811KKBaWlwL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D310>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B002ZGVR7M,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/41dcJ93XaFL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F250>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B001NYYREC,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/810U5SnPa-L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CB90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B00BLTOTKQ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51qEm2A6G0L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D590>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07TNQTC9S,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51OQWHaF48L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D6D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B01N63TA6Q,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61ifFEsjATL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D450>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CGRZ2VZD,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/41X77QHVboL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E850>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07H4CRGGJ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81hG7cUSfeL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED590>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B095KNS6JK,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/31EH6MfrjWS._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E850>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B097FC4WQW,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/812gkgnmknL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D590>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CKPKN7P3,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/7155YMx53sL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CB90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BV9YQB4C,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51l9PMSoeXL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134EE90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08V1HGYMX,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51q6IKnyiML._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134C690>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CL15P5YS,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81eqrUMdG3L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CA50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B099DTZFXM,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51M0QXbmKoL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F750>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BXBMNTZ3,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0CGYMZ82W,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B08LV2S8BL,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B001O0CQR0,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,1497200342,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B000BN76H6,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0CG8Q9SFR,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0874DF5JT,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B072N2ZDD8,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0BYT6PJHT,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0CBTVW9C1,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0BPCMPGMH,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,1497200318,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
success,B083Q19CQY,Smart_Home,C:\Users\Rajshree Singh\Desktop\ATLAS\data\images\Smart_Home\B083Q19CQY.jpg,15880.0,
failed,B08GJNZZ14,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B07Y2177SP,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61pGVUxVdsL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F750>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B01AW5V8JY,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71f1611iaTL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DD10>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B011PZEJUU,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81zTi7HuKvL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DBD0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08L3QVWGH,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61jRv5PO1PL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134C690>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0C58RVNZD,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71fXLM9NCZL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D1D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0944CQNLT,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51JvR9n2d6S._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F4D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BRQ8QVHZ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51fFoC5RN8L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134ED50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08PTTBXW6,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Read timed out. (read timeout=10)"
failed,B0C8BL361Q,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81XGG9OCT4L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED810>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0915L89N7,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81W-3pOgFvL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EDA90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BY8962NR,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/7174Ti0dWJL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134ED50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B013OVCIWY,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51lKnyrujCS._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D450>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B000E23RSQ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71OVHfhT9wL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D1D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07KSVXH7B,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51ZYXNNKdvL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F4D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B00T1TXW38,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51P0mwzzr8L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E850>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B01J9XXXSY,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81KrJt7j1wL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D6D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BD18VHLG,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61F2urbjarL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D810>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BXW5T28K,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81WhSLfeNxL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E210>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0788KLYQP,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/91hmlJluyjL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CA50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BL1ZTQ4M,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61z8Ep0lCML._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F890>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B085HJFNV7,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61N-p4VZbyL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134EC10>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07PPYPN86,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81xvDP4CyjL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DA90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BZS3126R,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/612JXZdi64L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134FC50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0948P85F9,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71yZxm21uNL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E990>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CB7HMVWK,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71yQUxSGK8L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EDD10>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B09V251TYC,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71-QzBiMm-L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EDE50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CFR2GZD9,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71qOhhAYqyL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EE210>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07WGZDMSJ,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61q0LD-XbnL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EE710>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CH5QKKNW,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51bhDUQYOUL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134E990>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CJPWB8V7,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61De-qojobL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED310>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BX29731W,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/41aAUdq-69L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134FC50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CGMPBYZ9,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61yjcW9ns2L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DA90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08SKBLLBF,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/618bJR8UXFL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F610>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07L5GKKMY,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51ki1ZXMsqL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134EE90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BW64D9N6,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81tGP9VsAiL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D1D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B09LTWPCXW,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71Zxr4tBsZL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134C910>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0C2HDZ4FY,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81W1xO-o5ZL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134DE50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07HMMRMQP,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/81tQYJ1hfrL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F750>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B07QYQ1QDK,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61JDxoZeKdL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D450>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B00BV6VX8K,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61H136hVdHL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CB90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CJ6KTC3F,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51pMExNUCwL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED590>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B079Q5V3W6,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/51OiOxj6PXL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ECE10>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08HHLWTY4,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61Rh98bR3XL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED6D0>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0CJT2K4JV,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/412xqpMZwHL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ED450>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0872TLXPB,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/31y1O1xgp9L._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34EDA90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08X2MVKM3,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/717-qv+HeOL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD34ECA50>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B0BHQTW5PS,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71ILekFljiL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134D450>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B09JK1PQWC,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/71aeYc56bRL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134CB90>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B09FT32YDD,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61jM4bT8eTL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134FB10>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
failed,B08LQ359R7,,,,"HTTPSConnectionPool(host='m.media-amazon.com', port=443): Max retries exceeded with url: /images/I/61a+6SB0XeL._AC_UL320_.jpg (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001DDD134F110>: Failed to resolve 'm.media-amazon.com' ([Errno 11001] getaddrinfo failed)""))"
